epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1712478164333,2024-04-07T11:22:44.333,5.960,-0.567,0.194,0.851
1712478164353,2024-04-07T11:22:44.353,5.980,-0.568,0.194,0.854
1712478164373,2024-04-07T11:22:44.373,6.000,-0.567,0.194,0.852
1712478164393,2024-04-07T11:22:44.393,6.020,-0.568,0.195,0.852
1712478164413,2024-04-07T11:22:44.413,6.040,-0.566,0.194,0.850
1712478164433,2024-04-07T11:22:44.433,6.060,-0.567,0.194,0.851
1712478164453,2024-04-07T11:22:44.453,6.080,-0.567,0.196,0.852
1712478164473,2024-04-07T11:22:44.473,6.100,-0.568,0.196,0.851
1712478164493,2024-04-07T11:22:44.493,6.120,-0.568,0.196,0.850
1712478164513,2024-04-07T11:22:44.513,6.140,-0.568,0.194,0.851
1712478164533,2024-04-07T11:22:44.533,6.160,-0.567,0.192,0.850
1712478164553,2024-04-07T11:22:44.553,6.180,-0.567,0.195,0.851
1712478164573,2024-04-07T11:22:44.573,6.200,-0.568,0.194,0.851
1712478164593,2024-04-07T11:22:44.593,6.220,-0.567,0.196,0.852
1712478164613,2024-04-07T11:22:44.613,6.240,-0.567,0.195,0.851
1712478164633,2024-04-07T11:22:44.633,6.260,-0.566,0.194,0.853
1712478164653,2024-04-07T11:22:44.653,6.280,-0.567,0.193,0.852
1712478164673,2024-04-07T11:22:44.673,6.300,-0.567,0.193,0.850
1712478164693,2024-04-07T11:22:44.693,6.320,-0.569,0.195,0.850
1712478164713,2024-04-07T11:22:44.713,6.340,-0.566,0.193,0.850
1712478164733,2024-04-07T11:22:44.733,6.360,-0.568,0.194,0.850
1712478164753,2024-04-07T11:22:44.753,6.380,-0.566,0.194,0.852
1712478164773,2024-04-07T11:22:44.773,6.400,-0.567,0.195,0.851
1712478164793,2024-04-07T11:22:44.793,6.420,-0.568,0.194,0.852
1712478164813,2024-04-07T11:22:44.813,6.440,-0.569,0.194,0.851
1712478164833,2024-04-07T11:22:44.833,6.460,-0.568,0.194,0.849
1712478164853,2024-04-07T11:22:44.853,6.480,-0.569,0.194,0.851
1712478164873,2024-04-07T11:22:44.873,6.500,-0.568,0.194,0.852
1712478164893,2024-04-07T11:22:44.893,6.520,-0.566,0.194,0.851
1712478164913,2024-04-07T11:22:44.913,6.540,-0.566,0.196,0.850
1712478164933,2024-04-07T11:22:44.933,6.560,-0.567,0.194,0.852
1712478164953,2024-04-07T11:22:44.953,6.580,-0.565,0.195,0.851
1712478164973,2024-04-07T11:22:44.973,6.600,-0.568,0.196,0.850
1712478164993,2024-04-07T11:22:44.993,6.620,-0.567,0.196,0.851
1712478165013,2024-04-07T11:22:45.013,6.640,-0.567,0.194,0.851
1712478165033,2024-04-07T11:22:45.033,6.660,-0.566,0.192,0.850
1712478165053,2024-04-07T11:22:45.053,6.680,-0.567,0.193,0.851
1712478165073,2024-04-07T11:22:45.073,6.700,-0.567,0.196,0.851
1712478165093,2024-04-07T11:22:45.093,6.720,-0.568,0.196,0.850
1712478165113,2024-04-07T11:22:45.113,6.740,-0.566,0.194,0.850
1712478165133,2024-04-07T11:22:45.133,6.760,-0.568,0.194,0.851
1712478165153,2024-04-07T11:22:45.153,6.780,-0.569,0.196,0.849
1712478165173,2024-04-07T11:22:45.173,6.800,-0.567,0.196,0.850
1712478165193,2024-04-07T11:22:45.193,6.820,-0.567,0.193,0.852
1712478165213,2024-04-07T11:22:45.213,6.840,-0.568,0.195,0.852
1712478165233,2024-04-07T11:22:45.233,6.860,-0.567,0.195,0.851
1712478165253,2024-04-07T11:22:45.253,6.880,-0.566,0.194,0.850
